Rosy Pussytoes,Asteraceae,Antennaria rosea Greene ssp. confinis (Greene) Bayer,United States,44.9427,-93.0828,Minnesota
Broadleaf Bluegrass,Poaceae,Poa chaixii Vill.,United States,38.3774,-121.4444,California
Dwarf Sedge,Cyperaceae,Carex pumila Thunb.,United States,36.9312,-76.2397,Virginia
Buckwheat,Polygonaceae,Eriogonum ×nebraskense Rydb. (pro sp.),United States,29.7629,-95.3629,Texas
Xerophytic Limestone Moss,Orthotrichaceae,Orthotrichum pellucidum Lindb.,United States,30.0005,-90.1331,Louisiana
Hairy Filmy Fern,Hymenophyllaceae,Hymenophyllum hirsutum (L.) Sw.,United States,35.0763,-101.8349,Texas
Manihot,Euphorbiaceae,Manihot tristis Müll. Arg.,United States,41.6857,-81.6728,Ohio
Passionflower,Passifloraceae,Passiflora antioquiensis Karsten,United States,43.0123,-76.1452,New York
American Wintergreen,Pyrolaceae,Pyrola americana Sweet,United States,34.0324,-119.1343,California
Davidson's Sage,Lamiaceae,Salvia davidsonii Greenm.,United States,34.7519,-92.3925,Arkansas
Manna Wattle,Fabaceae,Acacia microcarpa F. Muell.,United States,33.8444,-84.474,Georgia
Spokane False Goldenaster,Asteraceae,Heterotheca barbata (Rydb.) Semple,United States,41.8119,-87.6873,Illinois
Mediterranean Sage,Lamiaceae,Salvia aethiopis L.,United States,64.8561,-146.276,Alaska
Tapertip Dodder,Cuscutaceae,Cuscuta attenuata Waterf.,United States,26.045,-81.6669,Florida
Musk Fern,Polypodiaceae,Phymatosorus grossus (Langsd. & Fisch.) Brownlie,United States,35.0763,-101.8349,Texas
Missouri Milkvetch,Fabaceae,Astragalus missouriensis Nutt. var. humistratus Isely,United States,32.7673,-96.7776,Texas
Riverswamp Nutrush,Cyperaceae,Scleria hirtella Sw.,United States,34.2628,-119.8486,California
Pinewoods Lousewort,Scrophulariaceae,Pedicularis semibarbata A. Gray,United States,40.2204,-74.7622,New Jersey
Shoreline Sedge,Cyperaceae,Carex hyalinolepis Steud.,United States,33.7866,-118.2987,California
Bluehead Gilia,Polemoniaceae,Gilia capitata Sims ssp. tomentosa (Eastw. ex Brand) V.E. Grant,United States,40.7086,-74.0087,New York
Sunflower,Asteraceae,Helianthus ×kellermanii Britton (pro sp.),United States,27.3896,-80.2615,Florida
Navel Lichen,Umbilicariaceae,Umbilicaria vellea (L.) Ach.,United States,38.9164,-76.9948,District of Columbia
Lechuguilla,Agavaceae,Agave lechuguilla Torr.,United States,42.37,-71.1773,Massachusetts
Bolander's Bruchia Moss,Bruchiaceae,Bruchia bolanderi Lesq.,United States,46.6288,-120.574,Washington
Dog Violet,Violaceae,Viola canina L. ssp. canina L. [excluded],United States,36.1866,-86.7852,Tennessee
Hoe Nightshade,Solanaceae,Solanum physalifolium Rusby,United States,39.8422,-105.1097,Colorado
Mancos Columbine,Ranunculaceae,Aquilegia micrantha Eastw. var. micrantha,United States,30.6568,-97.6026,Texas
Redstar,Convolvulaceae,Ipomoea coccinea L.,United States,38.189,-85.6768,Kentucky
Kukaemoa,Rutaceae,Melicope clusiifolia (A. Gray) T.G. Hartley & B.C. Stone,United States,38.3774,-121.4444,California
Arthothelium Lichen,Uncertain Ascomycota Family,Arthothelium anastomosans (Ach.) Arnold,United States,36.1398,-96.0297,Oklahoma
Big-spore Quillwort,Isoetaceae,Isoetes macrospora Durieu,United States,45.0159,-93.4719,Minnesota
Western Sandspurry,Caryophyllaceae,Spergularia canadensis (Pers.) G. Don var. occidentalis R.P. Rossb.,United States,36.7978,-76.1759,Virginia
Mountainheath,Ericaceae,Phyllodoce ×intermedia (Hook.) Rydb. (pro sp.),United States,41.1039,-80.6436,Ohio
Texan Avens,Rosaceae,Geum canadense Jacq. var. texanum Fernald & Weath.,United States,38.3774,-121.4444,California
Nakedstem Carpetweed,Molluginaceae,Mollugo nudicaulis Lam. var. nudicaulis,United States,27.777,-97.4632,Texas
Beet,Chenopodiaceae,Beta vulgaris L. ssp. macrocarpa (Guss.) Thell.,United States,47.8599,-122.2848,Washington
Mistassini Primrose,Primulaceae,Primula mistassinica Michx.,United States,42.6149,-73.9708,New York
Quillwort,Isoetaceae,Isoetes ×echtuckeri D.F. Brunton & D.M. Britton,United States,26.3462,-80.0844,Florida
Enander's Sedge,Cyperaceae,Carex lenticularis Michx. var. dolia (M.E. Jones) L.A. Standl.,United States,39.2663,-84.5221,Ohio
Lamp Rush,Juncaceae,Juncus effusus L. var. exiguus Fernald & Wiegand,United States,36.5799,-82.5733,Tennessee
Lemon Beebalm,Lamiaceae,Monarda citriodora Cerv. ex Lag. ssp. citriodora,United States,39.2847,-76.6205,Maryland
Snowplant,Monotropaceae,Sarcodes sanguinea Torr.,United States,41.1257,-80.6277,Ohio
Wheatgrass,Poaceae,Agropyron Gaertn.,United States,27.7898,-82.7243,Florida
Barbados Nut,Euphorbiaceae,Jatropha curcas L.,United States,32.3401,-80.689,South Carolina
Mexican Flannelbush,Sterculiaceae,Fremontodendron mexicanum Davidson,United States,25.9098,-80.3889,Florida
Shellplant,Zingiberaceae,Alpinia zerumbet (Pers.) B.L. Burtt & R.M. Sm.,United States,38.8933,-77.0146,District of Columbia
Mt. Kaala Melicope,Rutaceae,Melicope sandwicensis (Hook. & Arn.) T.G. Hartley & B.C. Stone,United States,40.8702,-73.8495,New York
Largepod Pinweed,Cistaceae,Lechea intermedia Leggett ex Britton var. intermedia,United States,40.7808,-73.9772,New York
Boleko Nut,Olacaceae,Ongokea gore (Hua) Pierre,United States,31.6948,-106.3,Texas
Dixie Sedge,Cyperaceae,Carex communis L.H. Bailey var. amplisquama (F.J. Herm.) J. Rettig,United States,30.4558,-91.0596,Louisiana
Arizona Pine,Pinaceae,Pinus arizonica Engelm. var. arizonica,United States,45.0159,-93.4719,Minnesota
James' Holdback,Fabaceae,Pomaria jamesii (Torr. & A. Gray) Walp.,United States,42.3749,-83.1087,Michigan
Garden Mignonette,Resedaceae,Reseda odorata L.,United States,32.2334,-86.2085,Alabama
California Entosthodon Moss,Funariaceae,Entosthodon californicus (Sull. & Lesq.) H.A. Crum & L.E. Anderson,United States,27.3896,-80.2615,Florida
Black Horehound,Lamiaceae,Ballota nigra L. var. foetida (Hayek) Vis.,United States,33.4061,-112.0265,Arizona
Illinois Horse-gentian,Caprifoliaceae,Triosteum aurantiacum E.P. Bicknell var. illinoense (Wiegand) Palmer & Steyerm.,China,24.130374,110.189462,
Rockmart Hawthorn,Rosaceae,Crataegus valida Beadle,China,24.804061,118.609289,
Carolina Fimbry,Cyperaceae,Fimbristylis caroliniana (Lam.) Fernald,Portugal,39.6208162,-8.6563967,Santarém
Rough Canada Goldenrod,Asteraceae,Solidago canadensis L. var. salebrosa (Piper) M.E. Jones,China,24.781681,118.552365,
Black Spruce,Pinaceae,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",Ivory Coast,6.6486989,-4.2051476,
Orange Lichen,Teloschistaceae,Caloplaca pinicola H. Magn.,Ukraine,48.3135026,25.082229,
Stinking Camphorweed,Asteraceae,Pluchea foetida (L.) DC.,Russia,59.954927,40.2195978,
Nitbearing Lipfern,Pteridaceae,Cheilanthes lendigera (Cav.) Sw.,Brazil,-23.3044524,-51.1695824,
Dot Lichen,Arthoniaceae,Arthonia carneorufa Willey,Poland,52.55694,17.0351289,
Chinese Lantern,Solanaceae,Quincula lobata (Torr.) Raf.,Indonesia,-6.9039936,112.1717105,
Treasureflower,Asteraceae,Gazania linearis (Thunb.) Druce,Poland,52.1379258,21.828508,
Skin Lichen,Collemataceae,Leptogium chloromelum (Sw. ex Ach.) Nyl.,Brazil,-20.1217728,-41.5612423,
Lemon Scurfpea,Fabaceae,Psoralidium lanceolatum (Pursh) Rydb.,France,47.613861,6.785553,Franche-Comté
Andrus' Sphagnum,Sphagnaceae,Sphagnum subsecundum Nees var. andrusii H.A. Crum,Indonesia,-7.6374665,112.8880068,
Polymeridium Lichen,Trypetheliaceae,Polymeridium contendens (Nyl.) R.C. Harris,United States,29.7322762,-95.3755461,Texas
Rinodina Lichen,Physciaceae,Rinodina bolodes Tuck. ex Fink,Philippines,12.7360955,123.9014967,
Wart Lichen,Verrucariaceae,Verrucaria prominula Nyl.,Latvia,56.5953599,24.1989562,
Devil's Tongue,Araceae,Amorphophallus konjac K. Koch,China,24.625561,118.431541,
Prostrate Ticktrefoil,Fabaceae,Desmodium rotundifolium DC.,Philippines,13.9434827,121.3691335,
Water Whorlgrass,Poaceae,Catabrosa aquatica (L.) P. Beauv. var. aquatica,Indonesia,-7.3646327,107.5505152,
Nicker,Fabaceae,Caesalpinia L.,Kazakhstan,52.7572749,78.2041704,
Pringle's Hawkweed,Asteraceae,Hieracium pringlei A. Gray,China,23.48193,109.026675,
Swamplily,Liliaceae,Crinum L.,Philippines,14.347522,120.9245309,
Porter's Sandmat,Euphorbiaceae,Chamaesyce porteriana Small var. porteriana,Kenya,0.355636,37.5833061,
Campylopus Moss,Dicranaceae,Campylopus pyriformis (Schultz) Brid.,Indonesia,-7.6144216,110.7742709,
Freeman Maple,Aceraceae,Acer ×freemanii A.E. Murray,Ivory Coast,6.1514423,-5.9515399,
Buttongrass,Poaceae,Dactyloctenium radulans (R. Br.) P. Beauv.,Palestinian Territory,32.085094,35.180832,
Sunflower,Asteraceae,Helianthus ×luxurians E.E. Watson (pro sp.),Brazil,-23.4819846,-49.2435998,
Showy Zephyrlily,Liliaceae,Zephyranthes pulchella J.G. Sm.,Brazil,-20.6121259,-51.8287077,
Hawai'i Silversword,Asteraceae,Argyroxiphium sandwicense DC. ssp. macrocephalum (A. Gray) Mérat,China,43.865595,125.374217,
Nevin's Barberry,Berberidaceae,Mahonia nevinii (A. Gray) Fedde,Philippines,14.5144041,121.0406718,
Japanese Apricot,Rosaceae,Prunus mume Siebold & Zucc.,Russia,50.5787435,35.7888187,
Sedge,Cyperaceae,Carex ×arctophila F. Nyl.,Philippines,7.1962805,125.4078017,
Cordgrass,Poaceae,Spartina ×townsendii H. Groves & J. Groves (pro sp.),Central African Republic,10.2933091,22.7822485,
Dotted Lichen,Bacidiaceae,Bacidia trachona (Ach.) Lettau,China,24.916988,102.470972,
Seaside Alkaligrass,Poaceae,Puccinellia maritima (Huds.) Parl.,China,26.629211,101.266195,
Scots Pine,Pinaceae,Pinus sylvestris L.,Indonesia,-6.9427755,111.2994071,
Kilau,Hymenophyllaceae,Trichomanes davallioides Gaudich.,Sweden,59.5135547,13.3075189,Värmland
Flynn's 'ohe,Araliaceae,Tetraplasandra flynnii Lowry & K.R. Wood,China,30.166551,103.911314,
Molokai Twinsorus Fern,Dryopteridaceae,Diplazium molokaiense W.J. Rob.,Indonesia,-0.670315,100.962601,
Dress' Goldenaster,Asteraceae,Chrysopsis linearifolia Semple ssp. dressii Semple,Brazil,-29.6353852,-51.0069543,
Parish's Yampah,Apiaceae,Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr. ssp. parishii,Canada,46.0765073,-66.7299108,New Brunswick
Malcolmia,Brassicaceae,Malcolmia W.T. Aiton,China,29.932442,114.36947,
Globe Penstemon,Scrophulariaceae,Penstemon globosus (Piper) Pennell & D.D. Keck,China,32.051599,121.420114,
Parry's Townsend Daisy,Asteraceae,Townsendia parryi D.C. Eaton,Thailand,17.2743265,101.7523854,
Eastern Featherbells,Liliaceae,Stenanthium gramineum (Ker Gawl.) Morong var. micranthum Fernald,Greece,40.6897403,22.9541166,
Dixie Goldenrod,Asteraceae,Solidago brachyphylla Chapm. ex Torr. & A. Gray,China,25.505194,108.484536,
Intermediate Yellowcress,Brassicaceae,Rorippa intermedia (Kuntze) R. Stuckey,Indonesia,-9.8492904,119.7371425,
Low Sandwort,Caryophyllaceae,Arenaria humifusa Wahlenb.,Indonesia,-10.2413,123.699,
Manybristle Chinchweed,Asteraceae,Pectis papposa Harv. & A. Gray,Syria,33.54832,36.21564,
Glossy Buckthorn,Rhamnaceae,Frangula alnus Mill.,China,31.7711077,119.9742793,
Hoary Milkpea,Fabaceae,Galactia canescens Benth.,Poland,52.6567115,22.2089639,
White Thatch Palm,Arecaceae,Leucothrinax C.Lewis & Zona,Albania,40.6918277,20.9424673,
Ouachita Bluet,Rubiaceae,Houstonia ouachitana (E.B. Sm.) Terrell,Indonesia,-6.5971469,106.8060388,
Bigfruit Dodder,Cuscutaceae,Cuscuta megalocarpa Rydb.,Ecuador,-1.0469378,-80.6576623,
Tepary Bean,Fabaceae,Phaseolus acutifolius A. Gray var. acutifolius,Micronesia,5.3278987,163.0080576,
Lavender Thoroughwort,Asteraceae,Fleischmannia pycnocephala (Less.) R.M. King & H. Rob.,Philippines,14.7596318,121.0589081,
Miniature Lupine,Fabaceae,Lupinus bicolor Lindl. ssp. pipersmithii (A. Heller) D. Dunn,Russia,45.478943,42.1414011,
Soot Lichen,Caliciaceae,Cyphelium Ach.,Brazil,-14.4681236,-48.4560109,
Creole Cotton,Malvaceae,Gossypium barbadense L.,Palestinian Territory,32.446834,35.167274,
Crackopen,Flacourtiaceae,Casearia sylvestris Sw.,Indonesia,-8.0546105,113.8436013,
White Fenrose,Malvaceae,"Kosteletzkya depressa (L.) O.J. Blanch., Fryxell & D.M. Bates",Brazil,-21.5560521,-45.4368421,
White Ramoon,Moraceae,Trophis racemosa (L.) Urb.,Uganda,0.965759,31.7195459,
Yellowtuft,Brassicaceae,Alyssum corsicum Duby,Armenia,40.7388893,43.9061272,
Bearpoppy,Papaveraceae,Arctomecon Torr. & Frém.,France,49.4648362,2.8898334,Île-de-France
Green Cockscomb,Crassulaceae,Sedum praealtum DC.,Indonesia,-7.4435,107.2553,
Eggleaf Milkwort,Polygalaceae,Polygala ovatifolia A. Gray,Indonesia,-6.9828037,109.5568089,
Cacaliopsis,Asteraceae,Cacaliopsis A. Gray,China,39.1921745,117.2630206,
American Philonotis Moss,Bartramiaceae,Philonotis fontana (Hedw.) Brid. var. americana (Dism.) Flow.,France,48.0724737,7.3469006,Alsace
Partridge Pea,Fabaceae,Chamaecrista fasciculata (Michx.) Greene var. fasciculata,China,29.344253,104.069087,
Rose Evening Primrose,Onagraceae,Oenothera rosea L'Hér. ex Aiton,Croatia,45.517207,16.6038706,
Camphor,Dipterocarpaceae,Dryobalanops C.F. Gaertn.,New Caledonia,-20.6537477,166.5339616,
Littleleaf Titi,Cyrillaceae,Cyrilla parvifolia Raf.,Ukraine,50.06739,31.44969,
Pigweed,Amaranthaceae,Amaranthus ×tucsonensis Henrickson,Ethiopia,6.7468164,38.4139922,
Leafy Pea,Fabaceae,Lathyrus polyphyllus Nutt.,China,23.12911,113.264385,
Pyrostegia,Bignoniaceae,Pyrostegia C. Presl,Serbia,44.786568,20.4489216,
Caskfruit,Dilleniaceae,Doliocarpus Roland.,China,23.786544,112.418648,
Hairyseed Bahia,Asteraceae,Bahia absinthifolia Benth. var. absinthifolia,Russia,60.9847449,76.4585878,
Rapp's Monoblastia Lichen,Monoblastiaceae,Monoblastia rappii Zahlbr.,Peru,-14.3562,-75.6769489,
Pygmy Rose,Rosaceae,Rosa bridgesii Crép.,Mozambique,-25.4562038,31.9925717,
Parry's Sedge,Cyperaceae,Carex parryana Dewey,Dominica,15.4418966,-61.2583352,
Desert Goosefoot,Chenopodiaceae,Chenopodium pratericola Rydb.,Somalia,10.6149654,47.3657603,
Pallid Hoptree,Rutaceae,Ptelea trifoliata L. ssp. polyadenia (Greene) V. Bailey,Portugal,38.6332265,-9.1624406,Setúbal
Arctic Whitlowgrass,Brassicaceae,Draba arctica J. Vahl,Indonesia,-6.3865373,107.4010519,
Apteria,Burmanniaceae,Apteria Nutt.,Colombia,9.442952,-75.5509602,
Broadleaf Sedge,Cyperaceae,Carex platyphylla Carey,Vietnam,8.7009282,106.6114474,
Chihuahuan Cockspur,Poaceae,Echinochloa oplismenoides (Fourn.) Hitchc.,Poland,49.873937,19.8512299,
Fuzzy Flatsedge,Cyperaceae,Cyperus pilosus Vahl,France,43.0429124,1.9038837,Rhône-Alpes
Nightcaps,Ranunculaceae,Anemone quinquefolia L. var. minima (DC.) Frodin,Peru,-6.5337152,-76.4943827,
False Mermaidweed,Limnanthaceae,Floerkea proserpinacoides Willd.,China,28.6517036,117.9041296,
Freycinetia,Pandanaceae,Freycinetia storckii Seem.,Poland,52.78747,14.49337,
Sicklepod Rockcress,Brassicaceae,Arabis sparsiflora Nutt. var. sparsiflora,Mongolia,47.35,103.4166669,
Narrowstem Cryptantha,Boraginaceae,Cryptantha gracilis Osterh.,Kyrgyzstan,40.2487413,72.1297653,
Eurya,Theaceae,Eurya Thunb.,Denmark,55.6710006,12.5565291,Region Hovedstaden
Bristly Buttercup,Ranunculaceae,Ranunculus hispidus Michx.,Ukraine,48.9897585,37.8049964,
Hall's Woolly Sunflower,Asteraceae,Eriophyllum lanatum (Pursh) Forbes var. hallii Constance,Cuba,22.7970061,-81.5349581,
Hartweg's Paspalum,Poaceae,Paspalum hartwegianum Fourn.,Kenya,0.0351644,36.3642919,
Branched Lagophylla,Asteraceae,Lagophylla ramosissima Nutt.,Denmark,55.6735436,12.5736491,Region Hovedstaden
Graceful Bedstraw,Rubiaceae,Galium porrigens Dempster var. porrigens,Iran,30.5911589,50.234745,
Woollypod Milkvetch,Fabaceae,Astragalus purshii Douglas ex Hook. var. tinctus M.E. Jones,France,44.025555,1.378056,Midi-Pyrénées
Foxtail Restharrow,Fabaceae,Ononis alopecuroides L.,Panama,9.0343296,-79.4942916,
Colorado Ragwort,Asteraceae,Senecio soldanella A. Gray,China,41.9623047,101.0745036,
Trumpet,Polemoniaceae,Collomia Nutt.,Cameroon,4.4495458,11.9062829,
Senegal Date Palm,Arecaceae,Phoenix reclinata Jacq.,Russia,57.8395263,50.0742576,
Hawthorn,Rosaceae,Crataegus enderbyensis J.B. Phipps & R.J.O. Kennon,Sweden,65.8263119,21.7193111,Norrbotten
Paiute Beardtongue,Scrophulariaceae,Penstemon pahutensis N.H. Holmgren,North Korea,39.2604149,125.861953,
Ragweed,Asteraceae,Ambrosia ×intergradiens W.H. Wagner,Greece,36.6914464,24.3935655,
Fern-leaf Acacia,Fabaceae,Acacia pennatula (Schltdl. & Cham.) Benth.,China,22.720974,114.246899,
Howell's Umbrellawort,Apiaceae,Tauschia howellii (J.M. Coult. & Rose) J.F. Macbr.,Sweden,59.2992508,18.0807417,Stockholm
Common Sandweed,Brassicaceae,Athysanus pusillus (Hook.) Greene,Brazil,-23.8714093,-49.8024588,
Pseudocrossidium Moss,Pottiaceae,Pseudocrossidium revolutum (Brid.) R.H. Zander,Argentina,-26.58333,-59.8,
Scheer's Fishhook Cactus,Cactaceae,Ancistrocactus scheeri (Salm-Dyck) Britton & Rose,China,45.755062,130.5921699,
Tetrapanax,Araliaceae,Tetrapanax (K. Koch) K. Koch,Brazil,-8.1091223,-35.0838562,
Lapland Sedge,Cyperaceae,Carex lapponica O.F. Lang,Greece,38.5619186,25.5799503,
Kangaroo Grass,Poaceae,Themeda Forssk.,Saudi Arabia,25.8517475,43.5222313,
Cliff Fern,Dryopteridaceae,Woodsia ×abbeae Butters,Indonesia,-9.8625,119.8963,
Denseflower Witchweed,Scrophulariaceae,Striga densiflora (Benth.) Benth.,Philippines,14.342711,121.0656962,
Southern Rockbell,Campanulaceae,Wahlenbergia marginata (Thunb.) A. DC.,Poland,50.1069802,20.6303821,
Sticky Purple Geranium,Geraniaceae,Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey. var. viscosissimum,Colombia,5.199505,-74.886835,
Rusty Woodsia,Dryopteridaceae,Woodsia ilvensis (L.) R. Br.,Ukraine,48.5986674,37.9980367,
White Kauai Rosemallow,Malvaceae,Hibiscus waimeae A. Heller,Greece,41.0251448,22.0056062,
Owl's-clover,Scrophulariaceae,Triphysaria Fisch. & C.A. Mey.,Nigeria,11.3661846,6.3226072,
Bactrospora Lichen,Opegraphaceae,Bactrospora dryina (Ach.) A. Massal.,United States,32.8565219,-96.6038258,Texas
Idaho Milkvetch,Fabaceae,Astragalus conjunctus S. Watson,China,30.882557,114.375743,
Common Tarweed,Asteraceae,Centromadia pungens (Hook. & Arn.) Greene ssp. septentrionalis (D.D. Keck) B.G. Baldw.,Poland,54.1863169,19.7204087,
El Yunque Colorado,Theaceae,Ternstroemia subsessilis (Britton) Kobuski,Kazakhstan,43.6410973,51.1985113,
Pygmy Linanthus,Polemoniaceae,Leptosiphon pygmaeus (Brand) J.M. Porter & L.A. Johnson ssp. pygmaeus,China,26.715349,113.271114,
Globe Candytuft,Brassicaceae,Iberis umbellata L.,Syria,33.54832,36.21564,
Shamel Ash,Oleaceae,Fraxinus uhdei (Wenzig) Lingelsh.,Indonesia,-6.712398,106.8945456,
Purple Milkweed,Asclepiadaceae,Asclepias purpurascens L.,Nepal,27.0449005,84.8672171,
Needle Goldfields,Asteraceae,Lasthenia gracilis (DC.) Greene,Portugal,39.5240063,-8.5238901,Santarém
Germander Beardtongue,Scrophulariaceae,Penstemon teucrioides Greene,China,30.938787,120.891293,
Yellow Loosestrife,Primulaceae,Lysimachia ×radfordii H.E. Ahles,China,38.416663,112.734174,
Snow Lichen,Stereocaulaceae,Stereocaulon subcoralloides (Nyl.) Nyl.,Portugal,40.137963,-7.5010773,Castelo Branco
Diapensia,Diapensiaceae,Diapensia L.,Lebanon,33.3594755,35.5889282,
Virginia Goldenrod,Asteraceae,Solidago gracillima Torr. & A. Gray,Indonesia,-8.6283422,115.2580854,
Redhair Saxifrage,Saxifragaceae,Saxifraga rufopilosa (Hultén) A.E. Porsild,Brazil,-5.1443118,-38.0850339,
Florida Skin Lichen,Collemataceae,Leptogium floridanum Sierk,Indonesia,-0.4836064,117.1544163,
Narrow Lineleaf Fern,Vittariaceae,Antrophyum lineatum (Sw.) Kaulf.,China,39.975999,116.317558,
Yellow Loosestrife,Primulaceae,Lysimachia L.,Argentina,-34.6089515,-58.4464356,
Donrichard Moss,Amblystegiaceae,Donrichardsia H.A. Crum & L.E. Anderson,Pakistan,30.6847903,71.7511913,
Bladdernut,Staphyleaceae,Staphylea L.,Indonesia,-7.8305129,112.0192359,
Oriental Virginsbower,Ranunculaceae,Clematis orientalis L.,China,31.285638,121.227856,
Dudley's Lousewort,Scrophulariaceae,Pedicularis dudleyi Elmer,Afghanistan,32.7778898,61.6567273,
Common Goldenstar,Liliaceae,Bloomeria crocea (Torr.) Coville,Pakistan,30.3670619,68.5973259,
Woolly Tidestromia,Amaranthaceae,Tidestromia lanuginosa (Nutt.) Standl.,Japan,35.6290935,139.7425844,
Florida Orchid,Orchidaceae,Oncidium floridanum Ames,Indonesia,-8.0600591,112.2890705,
Isachne,Poaceae,Isachne confusa Ohwi,Philippines,16.8449454,120.8719556,
Tricolor Daisy,Asteraceae,Glebionis carinatum (Schousb.) Tzvelev,Indonesia,-5.7577862,105.6984455,
Purple Amaranth,Amaranthaceae,Amaranthus blitum L. var. pseudogracilis (Thell.) Costea,Syria,34.8190348,36.1192307,
Haworth's Aeonium,Crassulaceae,Aeonium haworthii Webb & Bethel.,China,26.6849798,100.7492159,
Tufted Lacefern,Pteridaceae,"Aspidotis carlotta-halliae (W.H. Wagner & E.F. Gilbert) Lellinger, (pro. hybr.)",Peru,-8.189186,-77.319061,
Coenogonium Lichen,Gyalectaceae,Coenogonium implexum Nyl.,United States,40.4770427,-79.9571907,Georgia
Furcraea,Agavaceae,Furcraea Vent.,Brazil,-21.4261129,-45.9481612,
Farinose Crabseye Lichen,Pertusariaceae,Ochrolechia farinacea Howard,Indonesia,-7.6052823,109.5151561,
Trans-pecos Honeysweet,Amaranthaceae,Tidestromia gemmata I.M. Johnst.,Philippines,11.4878347,122.559309,
Ballhead Pore Lichen,Pertusariaceae,Pertusaria globularis (Ach.) Tuck.,Guatemala,14.0720691,-90.418548,
Selkirk's Violet,Violaceae,Viola selkirkii Pursh ex Goldie,Russia,51.9700801,85.841294,
Sonora Draba,Brassicaceae,Draba cuneifolia Nutt. ex Torr. & A. Gray var. sonorae (Greene) Parish,Greece,38.1261246,23.8707783,
Grassland Pricklypear,Cactaceae,Opuntia cymochila Engelm. & J.M. Bigelow,Comoros,-12.3502374,44.5278242,
Surefoot Buttercup,Ranunculaceae,Ranunculus pedatifidus Sm. var. pedatifidus Sm. [excluded],Albania,39.9481364,20.0955891,
Hippocrepis,Fabaceae,Hippocrepis commutata Pau,Philippines,5.8228231,125.2060456,
Wheat,Poaceae,Triticum militinae Zhuk. & Migush.,Russia,44.3559175,41.5113076,
Seaside Threeawn,Poaceae,Aristida tuberculosa Nutt.,Russia,53.4066765,82.6293575,
Gila River Dodder,Cuscutaceae,Cuscuta applanata Engelm.,Serbia,44.786568,20.4489216,
Phyllopsora Lichen,Bacidiaceae,Phyllopsora Müll. Arg.,Kenya,-3.5106508,39.9093269,
Hybrid Oak,Fagaceae,Quercus ×smallii Trel.,Georgia,41.6460816,42.3111341,
Remya,Asteraceae,Remya Hillebr. ex Benth.,Czech Republic,49.8359632,16.795095,
Clambering Polypody,Polypodiaceae,Polypodium loriceum L.,Indonesia,-7.618249,110.6630784,
Tamarisk Thuidium Moss,Thuidiaceae,Thuidium tamariscinum (Hedw.) Schimp.,Russia,61.7983586,34.3753781,
Horseshoe Vetch,Fabaceae,Hippocrepis comosa L.,Russia,46.5875931,39.3949398,
Barnacle Lichen,Thelotremataceae,Thelotrema adjectum Nyl.,Indonesia,-8.3068,112.5763,
Steeplebush,Rosaceae,Spiraea tomentosa L.,Mauritius,-20.4200737,57.5490299,
Beard Lichen,Parmeliaceae,Usnea aculeata Mot.,Panama,8.4866224,-82.6645469,
Bayhops,Convolvulaceae,Ipomoea pes-caprae (L.) R. Br.,Peru,-8.3928622,-74.5826166,
Elegant Cinquefoil,Rosaceae,Potentilla concinna Richardson var. bicrenata (Rydb.) S.L. Welsh & B.C. Johnst.,Ireland,53.2000455,-6.1011147,
Hedge False Bindweed,Convolvulaceae,Calystegia sepium (L.) R. Br. ssp. sepium,Thailand,13.7838134,100.6150564,
Trailing Fleabane,Asteraceae,Erigeron flagellaris A. Gray,Indonesia,-7.7736143,110.3643938,
Polymeridium Lichen,Trypetheliaceae,Polymeridium subcinereum (Nyl.) R.C. Harris,China,22.521523,114.055023,
Eastwoodia,Asteraceae,Eastwoodia Brandegee,Russia,55.4120248,58.5983581,
Hoffmann's Rockcress,Brassicaceae,Arabis hoffmannii (Munz) Rollins,Brazil,-20.0877391,-51.0966063,
Seashore Bentgrass,Poaceae,Agrostis pallens Trin.,Sweden,56.6226418,15.5189476,Kalmar
Mt. Eke Peperomia,Piperaceae,Peperomia eekana C. DC.,United States,32.6969212,-117.1343318,California
Tellicherry Bark,Apocynaceae,Holarrhena antidysenterica (Roxb. ex Fleming) Wall. ex A. DC.,China,32.5571916,-84.9047641,
Garrett's Beardtongue,Scrophulariaceae,Penstemon scariosus Pennell var. garrettii (Pennell) N.H. Holmgren,Indonesia,-6.371137,106.022874,
Lupine Clover,Fabaceae,Trifolium lupinaster L.,China,47.731164,87.463427,
Hawkweed,Asteraceae,Hieracium ×fassettii Lepage var. wisconsinense Lepage (pro nm.),Yemen,16.15523,43.42102,
Kaumahana,Viscaceae,Korthalsella complanata (v. Tiegh.) Engl.,Colombia,4.761738,-74.464018,
Cottonbush,Chenopodiaceae,Maireana aphylla (R. Br.) Paul G. Wilson,Colombia,5.934363,-73.615679,
Fetid Goosefoot,Chenopodiaceae,Dysphania graveolens (Willd.) Mosyakin & Clemants,Thailand,16.1131855,103.9056032,
Island Grapefern,Ophioglossaceae,Sceptridium subbifoliatum (Brack.) W.H. Wagner,Taiwan,24.8287095,121.0169462,
Sacramento Mountain Foxtail Cactus,Cactaceae,"Escobaria villardii Castetter, Pierce & Schwerin",Indonesia,0.8768231,120.7579834,
