product_id,sales_person_id,sales_person_name,product_name,price,quantity_sold,product_make,product_color,model_year,region_sold_in,state_sold_in,country_sold_in,buyer_gender,currency,credit_card_type,Car_VIN
338,601346765-X,gjojic9d,Milan,$77480.80,17875,Mercury,Indigo,2011,Orléans,Centre,France,Female,Euro,switch,4A4AP3AU5DE161352
339,891136194-1,grenon9e,SX4,$603035.39,64503,Suzuki,Yellow,2012,Barra Mansa,,Brazil,Male,Real,china-unionpay,5N1CR2MMXEC938858
340,393000161-6,thearsey9f,Cabriolet,$993278.11,74063,Volkswagen,Violet,1985,Czyżowice,,Poland,Male,Zloty,jcb,WBAGG83421D909176
341,585440260-2,ptrighton9g,Grand Am,$806301.42,55558,Pontiac,Puce,2001,Bartniczka,,Poland,Male,Zloty,jcb,WBAKG1C59DJ975837
342,127011942-7,vdellcasa9h,Bronco,$322372.00,36796,Ford,Indigo,1993,Santa Rosa,California,United States,Female,Dollar,visa-electron,3GYFNFEY6BS577408
343,878359151-6,lsollime9i,Explorer Sport Trac,$134862.19,55716,Ford,Teal,2002,St. Anton an der Jeßnitz,Niederösterreich,Austria,Male,Euro,americanexpress,WBAPM7C57AE908496
344,219959330-4,thutsby9j,V40,$285752.24,57824,Volvo,Teal,2000,Orléans,Centre,France,Male,Euro,instapayment,3C63DPHL1CG117392
345,818966381-X,tende9k,Altima,$952298.40,98414,Nissan,Aquamarine,2013,Messina,Sicilia,Italy,Male,Euro,switch,WAUJC68E92A352552
346,928726161-X,acoules9l,Explorer,$503264.10,8346,Ford,Khaki,1997,Dallas,Texas,United States,Male,Dollar,maestro,WBAUP7C53BV578688
347,544443044-4,cwhiston9m,Sedona,$395651.31,3895,Kia,Blue,2006,Rochester,New York,United States,Male,Dollar,china-unionpay,3D7LP2ET9AG996165
348,638612635-1,eboyfield9n,3500,$587754.27,141919,Chevrolet,Violet,1994,Brumadinho,,Brazil,Male,Real,solo,WAUFFBFL7DN431706
349,017269008-0,khancke9o,Grand Am,$636032.72,79558,Pontiac,Mauv,1998,Napoli,Campania,Italy,Male,Euro,jcb,JM3TB2CV6F0621494
350,963348230-5,abrewett9p,Malibu,$860398.29,122715,Chevrolet,Purple,2010,Gozdowo,,Poland,Female,Zloty,jcb,WDDHF7GB7FB641084
351,946080860-3,shinckley9q,ZDX,$520018.81,55666,Acura,Blue,2012,Almenara,,Brazil,Male,Real,jcb,1D7RV1CP8BS755286
352,383202993-1,sjakubovitch9r,Explorer,$817320.53,70265,Ford,Aquamarine,1991,Cincinnati,Ohio,United States,Male,Dollar,china-unionpay,5GADV23L05D547534
353,018857009-8,clillico9s,Truck,$151255.78,95802,Mitsubishi,Blue,1988,São João da Barra,,Brazil,Male,Real,jcb,WAUEV94FX7N267425
354,732103490-9,aalonso9t,Ram 2500,$983824.76,82507,Dodge,Khaki,2008,Przytyk,,Poland,Female,Zloty,jcb,KMHCM3AC2AU832389
355,166914181-0,fglanfield9u,Leone,$436477.03,139822,Subaru,Turquoise,1988,Porto Calvo,,Brazil,Male,Real,china-unionpay,1FTSW2B50AE498519
356,327483005-4,awoolhouse9v,Mustang,$317069.11,117128,Ford,Violet,2002,Tuscaloosa,Alabama,United States,Male,Dollar,laser,JH4KC1F58FC990006
357,581057581-1,wchantrell9w,Grand Caravan,$491748.55,130861,Dodge,Blue,2001,Melun,Île-de-France,France,Male,Euro,jcb,WAUMV94EX8N922770
358,948891244-8,rhundal9x,Town & Country,$313449.15,31330,Chrysler,Pink,1994,Goiânia,,Brazil,Female,Real,americanexpress,2G4GW5EV5B9516664
359,113096561-9,cbelcham9y,Prius,$17639.44,121332,Toyota,Teal,2009,Votuporanga,,Brazil,Female,Real,jcb,1FT7W2A6XEE702815
360,889064228-9,nstag9z,Sable,$163651.46,88079,Mercury,Turquoise,1996,São Félix do Xingu,,Brazil,Female,Real,diners-club-carte-blanche,2T1BU4EE6DC923524
361,000396496-5,qmoncrieffea0,Escalade EXT,$822391.44,22798,Cadillac,Fuscia,2009,Nortelândia,,Brazil,Female,Real,jcb,KNAFK4A67F5413718
362,087075819-5,lbendleya1,Econoline E350,$245958.08,35855,Ford,Maroon,1993,Washington,District of Columbia,United States,Female,Dollar,jcb,KNAFX6A80E5138223
363,538964993-1,tsussexa2,Typ-1,$27049.31,143735,Aptera,Indigo,2008,Hénin-Beaumont,Nord-Pas-de-Calais,France,Female,Euro,jcb,WAUAFAFL2BN543007
364,589699640-3,fdewhirsta3,Sportvan G20,$983702.35,63913,Chevrolet,Purple,1992,Peoria,Illinois,United States,Female,Dollar,laser,SCFFDEDN6CG020915
365,565379379-5,mauberta4,Rabbit,$903438.37,135962,Volkswagen,Puce,2007,Marabá,,Brazil,Male,Real,jcb,5TDBKRFH5FS473998
366,286813842-X,wdureka5,300CE,$901548.94,27619,Mercedes-Benz,Yellow,1992,Corpus Christi,Texas,United States,Male,Dollar,maestro,2C3CCAHG3CH375820
367,329005155-2,fbonnicka6,Range Rover,$548910.51,142189,Land Rover,Mauv,2011,Vista Hermosa,Jalisco,Mexico,Male,Peso,jcb,1N4AL3AP4DC989360
368,564741254-8,dmacteggarta7,Savana 2500,$202340.26,27899,GMC,Yellow,2001,Terre Haute,Indiana,United States,Female,Dollar,maestro,WA1CV74L39D838079
369,816409466-8,osambecka8,CR-V,$95254.33,83756,Honda,Crimson,1999,Santo Antônio de Pádua,,Brazil,Male,Real,visa,4T1BD1EB0FU831184
370,295656726-8,dcaseria9,Routan,$643310.75,74204,Volkswagen,Pink,2009,Celestynów,,Poland,Female,Zloty,laser,WAUFEAFM9BA673732
371,319294719-5,slodgeaa,Taurus,$818770.99,86912,Ford,Purple,2005,Stockholm,Stockholm,Sweden,Female,Krona,jcb,3VWML7AJ7DM579934
372,578127326-3,mbaumeab,Firebird,$183583.27,92431,Pontiac,Orange,1984,Słupsk,,Poland,Male,Zloty,china-unionpay,3D73Y3HL5BG852385
373,823583665-3,brishworthac,GL-Class,$333718.71,69997,Mercedes-Benz,Goldenrod,2009,Stronie,,Poland,Male,Zloty,china-unionpay,3GYT4MEF4CG699407
374,165375748-5,jkenrightad,Tempo,$686700.85,74303,Ford,Pink,1984,Lorient,Bretagne,France,Male,Euro,jcb,WDDJK7DA5FF441211
375,684986034-8,sfarnallae,Cobalt,$99267.53,85396,Chevrolet,Goldenrod,2006,Lyon,Rhône-Alpes,France,Female,Euro,americanexpress,2HNYD2H28CH793034
376,196400292-3,fhutchcraftaf,Diablo,$20395.66,140612,Lamborghini,Goldenrod,1995,Miejsce Piastowe,,Poland,Female,Zloty,visa-electron,2C4RDGCG0ER015320
377,326109218-1,kbauduinag,Corvette,$427220.55,85405,Chevrolet,Aquamarine,1959,Milano,Lombardia,Italy,Female,Euro,jcb,3GYFNEEY2AS334736
378,573199055-7,ctylorah,Astro,$567000.74,87947,Chevrolet,Turquoise,1993,Miribel,Rhône-Alpes,France,Male,Euro,jcb,YV1612FS0E1495887
379,684840014-9,mtrimmellai,SL-Class,$763037.53,47664,Mercedes-Benz,Puce,1993,Łęki Szlacheckie,,Poland,Female,Zloty,jcb,3GYFK12239G771628
380,312251256-4,spritchittaj,Silverado 2500,$284164.26,6600,Chevrolet,Turquoise,2001,Bastos,,Brazil,Male,Real,china-unionpay,KNAFK4A65E5056053
381,035039556-X,lansterak,Grand Vitara,$264812.09,69144,Suzuki,Pink,2012,Perpignan,Languedoc-Roussillon,France,Female,Euro,visa-electron,JTJBM7FX8D5585944
382,767302443-8,rgimbletal,Aerio,$895909.41,106952,Suzuki,Turquoise,2002,Jarocin,,Poland,Female,Zloty,diners-club-enroute,KMHTC6AD1DU155241
383,034917223-4,rjeremiaham,C70,$360182.86,99209,Volvo,Mauv,2002,Amado Nervo,Nayarit,Mexico,Male,Peso,mastercard,JN1BJ0HP0DM441040
384,763279515-4,ubthaman,New Beetle,$755113.73,114754,Volkswagen,Red,2010,Drawno,,Poland,Male,Zloty,diners-club-enroute,4T1BF3EK7BU026380
385,229985792-3,sjenoureao,Diablo,$399404.09,26926,Lamborghini,Aquamarine,1996,Paranapanema,,Brazil,Female,Real,laser,YV4902BZ1D1371597
386,795546594-6,vklimusap,Sentra,$379111.76,112063,Nissan,Aquamarine,2007,Herzliyya,,Israel,Female,Shekel,jcb,JTDJTUD33ED687417
387,359096068-X,fszwarcaq,Ram 1500,$109447.90,117629,Dodge,Orange,2001,Iranduba,,Brazil,Male,Real,instapayment,SCFAB01A57G484322
388,676049469-5,ebellinar,M6,$759678.65,128406,BMW,Mauv,2008,Santa Maria,,Brazil,Female,Real,jcb,JH4CU2E64AC016727
389,944743496-7,tfeatenbyas,RVR,$288730.48,137147,Mitsubishi,Goldenrod,1993,Saintes,Poitou-Charentes,France,Female,Euro,jcb,WAUVC68E04A215066
390,842878541-4,anowakat,Lucerne,$86605.01,143204,Buick,Crimson,2009,Três Pontas,,Brazil,Female,Real,jcb,JTEBU4BF3DK401165
391,931294134-8,jriemeau,F350,$118417.14,102589,Ford,Indigo,2010,Saint-Fargeau-Ponthierry,Île-de-France,France,Female,Euro,visa-electron,1N6AD0CU8AC959165
392,765789995-6,aturnbullav,3 Series,$941549.29,88158,BMW,Fuscia,1995,Rodez,Midi-Pyrénées,France,Female,Euro,jcb,1C4NJCBA1DD063617
393,762514839-4,bpyecroftaw,TL,$654308.18,64474,Acura,Pink,1996,Mendes,,Brazil,Male,Real,instapayment,WBAFR1C50BD295347
394,547919992-7,gpetruskaax,Grand Caravan,$573319.09,13899,Dodge,Indigo,2012,Frederico Westphalen,,Brazil,Female,Real,jcb,WBAXG5C55CC428919
395,678095414-4,apreonay,Stealth,$104096.41,147158,Dodge,Violet,1994,Las Higueras,,Argentina,Female,Peso,diners-club-enroute,WAUKFBFL4BN889053
396,705899437-4,sbroggelliaz,Savana 1500,$62028.09,17032,GMC,Pink,2001,Köping,Västmanland,Sweden,Male,Krona,mastercard,WP0CB2A86CS368201
397,788084551-8,rmaltbyb0,Rio5,$412611.33,49265,Kia,Khaki,2008,Hatton,England,United Kingdom,Male,Pound,jcb,JN1AZ4EHXCM944338
398,456281458-6,pwhitmarshb1,Town Car,$329806.75,29670,Lincoln,Teal,2005,Empedrado,,Argentina,Female,Peso,jcb,WBAKP9C5XED217973
399,604685776-7,wskitteralb2,Miata MX-5,$735718.36,139655,Mazda,Aquamarine,1996,Independencia,Coahuila De Zaragoza,Mexico,Female,Peso,jcb,1G6DS1ED2B0791456
400,742362660-0,fbenionb3,Mountaineer,$784932.93,104628,Mercury,Aquamarine,1999,Lagny-sur-Marne,Île-de-France,France,Female,Euro,jcb,JN8AF5MR6DT376543
401,194204674-X,wyareb4,Ram 2500 Club,$371120.35,73886,Dodge,Violet,1998,Guernica,,Argentina,Male,Peso,jcb,WAUAFAFL8EA227638
402,454205427-6,rdekeyserb5,240SX,$883803.32,98129,Nissan,Mauv,1997,Yonkers,New York,United States,Male,Dollar,visa-electron,2C3CCAKG9EH652188
403,016210742-0,tblundelb6,Fox,$185418.60,74325,Volkswagen,Indigo,1988,Osvaldo Cruz,,Brazil,Female,Real,jcb,YV4852CZ7B1928750
404,150900565-X,idarnbroughb7,Impreza,$894589.77,104089,Subaru,Khaki,1999,Granville,Basse-Normandie,France,Male,Euro,jcb,5LMJJ3H52AE547495
405,437465521-2,lcokerb8,Xtra,$706722.75,146156,Toyota,Khaki,1993,Skaryszew,,Poland,Male,Zloty,maestro,19XFB2E52EE653903
406,611555164-1,jbinnerb9,GT-R,$45994.96,140194,Nissan,Orange,2009,Birmingham,England,United Kingdom,Female,Pound,laser,JH4DC53885S212565
407,428642878-8,acostardba,Elise,$178684.92,57625,Lotus,Mauv,2007,Stockholm,Stockholm,Sweden,Male,Krona,jcb,2G4GS5EC6B9381348
408,515962440-6,ldoucettebb,Savana 2500,$582691.53,149481,GMC,Orange,1999,Le Mans,Pays de la Loire,France,Male,Euro,visa,WAUBFAFLXAN110330
409,639278026-2,ocolombierbc,LX,$445145.50,58828,Lexus,Turquoise,2003,Chwałowice,,Poland,Male,Zloty,visa-electron,3VW8S7AT7FM790575
410,771872534-0,rlaybournbd,Econoline E150,$397762.86,8236,Ford,Red,1999,Nobres,,Brazil,Male,Real,bankcard,JN1AZ4EH2FM380463
411,549705084-0,pelvenbe,Patriot,$699990.67,140296,Jeep,Green,2008,Bašaid,,Serbia,Female,Dinar,bankcard,1GYS4CEF6BR537623
412,429893490-X,wgentrybf,TL,$107085.96,103302,Acura,Maroon,2011,Malanów,,Poland,Female,Zloty,visa-electron,SCFAB01E59G653115
413,248677240-5,bpattissonbg,Elantra,$657280.87,130828,Hyundai,Puce,2010,Trenton,New Jersey,United States,Male,Dollar,maestro,WBA3B1C58FK662035
414,287858396-5,blawlerbh,Grand Vitara,$369297.96,139598,Suzuki,Maroon,2010,Jönköping,Jönköping,Sweden,Female,Krona,bankcard,4T1BK3DB6CU522768
415,578462811-9,bdooreybi,Lanos,$604927.63,4485,Daewoo,Fuscia,2000,Uppsala,Uppsala,Sweden,Male,Krona,jcb,TRUDD38JX81160581
416,771019474-5,oandrezbj,Regal,$985411.15,85712,Buick,Red,2004,Chodzież,,Poland,Male,Zloty,jcb,WBA3A5C55CF982802
417,309370219-4,ngirvanbk,Diamante,$199971.37,58227,Mitsubishi,Khaki,1995,Reforma,Chihuahua,Mexico,Female,Peso,switch,2T1BURHE3EC919179
418,719536535-2,mgolstonbl,Grand Marquis,$28217.39,71381,Mercury,Indigo,2009,Elmira,New York,United States,Male,Dollar,solo,5N1AN0NW6EN944314
419,381382755-0,adalstonbm,F-Series Super Duty,$499240.30,121006,Ford,Maroon,2009,Sacramento,California,United States,Male,Dollar,switch,1YVHZ8BA9A5057597
420,063649202-8,bbrayshaybn,CL-Class,$120507.66,45149,Mercedes-Benz,Khaki,2010,Skoghall,Värmland,Sweden,Female,Krona,jcb,1G6DU6EV6A0624080
421,941536668-0,dbremondbo,GT350,$872678.91,96354,Shelby,Teal,1969,Camaquã,,Brazil,Female,Real,jcb,3N1CE2CP4EL308806
422,325021893-6,bsametbp,Tacoma Xtra,$828115.22,2956,Toyota,Violet,2002,Borås,Västra Götaland,Sweden,Female,Krona,jcb,1G6DL5E3XC0558244
423,065518748-0,cdellcasabq,6000,$257943.76,9721,Pontiac,Fuscia,1987,Buk,,Poland,Female,Zloty,jcb,WAUVT58E32A436880
424,023682395-7,dgerambr,Sprinter,$794934.15,128699,Mercedes-Benz,Red,2011,Santa Fe,New Mexico,United States,Male,Dollar,maestro,SCBGT3ZA4FC410961
425,502862122-5,hroscriggbs,E-350 Super Duty,$152556.63,130773,Ford,Violet,2006,Örnsköldsvik,Västernorrland,Sweden,Female,Krona,jcb,WVWBB7AJ2DW143490
426,274682196-6,tdubbinbt,Ram 1500,$112139.30,121381,Dodge,Blue,1998,Żychlin,,Poland,Female,Zloty,jcb,2G4WB55KX21468560
427,238220475-3,dcartmillbu,Outlander Sport,$514248.82,54837,Mitsubishi,Indigo,2011,Paprotnia,,Poland,Female,Zloty,americanexpress,1N6AF0LX0FN023427
428,826893273-2,rhawbv,Ram 2500 Club,$238628.33,136555,Dodge,Yellow,1999,Rennes,Bretagne,France,Female,Euro,maestro,JTJHY7AX2D4153037
429,599678090-9,kpenninibw,Corolla,$866683.67,92763,Toyota,Puce,1993,Tío Pujio,,Argentina,Female,Peso,jcb,WVWAP7AN8DE241722
430,795891470-9,mthoumasbx,Discovery Series II,$17672.29,74474,Land Rover,Violet,2002,Jaguariaíva,,Brazil,Female,Real,jcb,WAUSF98E67A533287
431,596055416-X,ddaethby,Colt,$82465.12,66143,Plymouth,Goldenrod,1992,Rodez,Midi-Pyrénées,France,Female,Euro,jcb,JTEBU4BF3DK469398
432,078557066-7,sclaysonbz,FJ Cruiser,$667051.25,40028,Toyota,Pink,2011,Jaciara,,Brazil,Male,Real,diners-club-enroute,WBAEW534X5P033907
433,319131624-8,kdanslowc0,911,$196952.13,141184,Porsche,Indigo,2011,Rosh Pinna,,Israel,Female,Shekel,switch,WBANB335X4B040344
434,995778887-6,mtestroc1,Range Rover Evoque,$851419.42,9287,Land Rover,Indigo,2012,Aubagne,Provence-Alpes-Côte d'Azur,France,Female,Euro,americanexpress,1G4GD5EG1AF155947
435,078175326-0,fbalmc2,TSX,$504600.87,52921,Acura,Yellow,2010,Stryszów,,Poland,Female,Zloty,mastercard,5UXZW0C53BL984452
436,753782957-8,mrosettic3,M6,$661059.44,19946,BMW,Mauv,2007,Nice,Provence-Alpes-Côte d'Azur,France,Female,Euro,jcb,4T1BF1FK7DU672735
437,898028962-6,mfrugierc4,Edge,$126416.25,108608,Ford,Maroon,2012,Coruripe,,Brazil,Female,Real,jcb,1FAHP2DW4CG046506
438,118901193-X,hlottc5,Pathfinder,$662437.50,10002,Nissan,Purple,2010,Turija,,Serbia,Male,Dinar,jcb,JM1NC2NF8E0480897
439,332173678-0,asephtonc6,Town & Country,$491920.24,61807,Chrysler,Purple,2009,Stalowa Wola,,Poland,Male,Zloty,jcb,JH4CW2H51DC709546
440,170237584-6,wtarbardc7,Santa Fe,$776999.91,103271,Hyundai,Crimson,2004,Monroe,Louisiana,United States,Female,Dollar,china-unionpay,5UXFG43529L117240
441,784718755-8,ekeighlyc8,M-Class,$849899.79,71305,Mercedes-Benz,Puce,2009,Jucás,,Brazil,Male,Real,jcb,KMHTC6AD4FU878102
442,809581162-9,amunksc9,Tacoma Xtra,$457282.51,118840,Toyota,Goldenrod,2002,Roissy Charles-de-Gaulle,Île-de-France,France,Female,Euro,maestro,WBAFU9C58DD808313
443,767425456-9,lsuscensca,626,$891512.21,77573,Mazda,Puce,1996,Marne-la-Vallée,Île-de-France,France,Male,Euro,bankcard,1YVHZ8BH6B5223721
444,730830507-4,grunnaclescb,Ram Van 3500,$536569.40,80051,Dodge,Pink,2002,Knoxville,Tennessee,United States,Female,Dollar,jcb,4JGBB2FB4BA323774
445,116297804-X,gcrommettcc,Santa Fe,$184247.59,127108,Hyundai,Purple,2011,Odessa,Texas,United States,Female,Dollar,jcb,WAUAG78E46A420742
446,596292791-5,glippingwellcd,M5,$344508.40,108565,BMW,Teal,2010,Werbkowice,,Poland,Female,Zloty,jcb,WAUNF68P86A660649
447,850295460-1,cbuckthorpce,Bronco II,$970955.88,90123,Ford,Goldenrod,1988,Wierzawice,,Poland,Male,Zloty,americanexpress,JA32X8HWXAU012905
448,172075052-1,jgrassicf,Suburban 2500,$503347.38,11093,Chevrolet,Purple,1995,Dallas,Texas,United States,Female,Dollar,instapayment,2B3CK3CV6AH104605
449,790087104-7,smeachancg,TrailBlazer,$254718.60,94587,Chevrolet,Pink,2009,Baixo Guandu,,Brazil,Female,Real,maestro,5UXKS4C58F0036186
450,488868829-X,thampshawch,Sierra 3500,$767841.58,132991,GMC,Orange,2009,Stockholm,Stockholm,Sweden,Male,Krona,jcb,3N1AB6AP1CL623568
451,585558664-2,eaulsfordci,Grand Marquis,$24444.82,121263,Mercury,Yellow,2007,Coronel Fabriciano,,Brazil,Male,Real,maestro,WBA3B1C53FP981622
452,845119933-X,aellumcj,RX-8,$287905.21,51483,Mazda,Maroon,2005,Las Toscas,,Argentina,Male,Peso,visa,1D7RE5GK4AS377424
453,121195182-0,kdeignanck,Bravada,$947102.59,39116,Oldsmobile,Indigo,1999,Quixadá,,Brazil,Female,Real,jcb,1N4AB7AP3DN538189
454,668043486-6,avasyunkincl,Tribeca,$682498.59,44454,Subaru,Khaki,2012,Benjamin Constant,,Brazil,Male,Real,switch,1FMJK1K50AE507295
455,479539258-7,afranzmancm,Xtra,$215501.17,115544,Toyota,Teal,1994,Messina,Sicilia,Italy,Male,Euro,mastercard,WBADW7C59CE938406
456,087329169-7,lgrescn,LX,$210221.53,12236,Lexus,Maroon,2009,Aracruz,,Brazil,Male,Real,diners-club-carte-blanche,WAUWFAFR7EA933204
457,909879624-9,hpottsco,Silverado 3500,$124735.56,75115,Chevrolet,Puce,2002,Trzciana,,Poland,Female,Zloty,jcb,2C3CDYAG7EH299876
458,754783122-2,fleancp,Boxster,$405628.69,4130,Porsche,Violet,1999,Springfield,Illinois,United States,Male,Dollar,jcb,3N1CE2CP1FL580750
459,235548446-5,nrumminscq,Venza,$173519.12,53802,Toyota,Blue,2013,Värnamo,Jönköping,Sweden,Male,Krona,mastercard,JN1BV7AP4FM212984
460,108330736-3,rcommingscr,9-3,$647351.63,11351,Saab,Puce,2003,Niedrzwica Duża,,Poland,Male,Zloty,jcb,4USBT33483L484206
461,829089810-X,dbertrandcs,Quattroporte,$361422.64,108176,Maserati,Aquamarine,2011,Bourges,Centre,France,Male,Euro,jcb,1G6DP577070790622
462,723740540-3,klukerct,Grand Prix,$47887.32,138529,Pontiac,Blue,1990,Tres Arroyos,,Argentina,Male,Peso,diners-club-carte-blanche,1GYS3KEFXDR574917
463,381465152-9,cpervewcu,Sierra 3500,$502308.04,72492,GMC,Khaki,2000,Kasina Wielka,,Poland,Male,Zloty,americanexpress,19UUA8F34DA454798
464,574573402-7,jbrounecv,Lumina,$234788.55,75076,Chevrolet,Indigo,1996,Wojcieszków,,Poland,Male,Zloty,diners-club-enroute,WAUFGBFC2DN697728
465,325934437-3,tgoodencw,Excel,$726071.05,63146,Hyundai,Indigo,1993,Chacabuco,,Argentina,Male,Peso,jcb,1G6AS5SX0E0607693
466,771824312-5,dwyrecx,Mystique,$303705.11,11324,Mercury,Maroon,2000,Santa Maria da Vitória,,Brazil,Male,Real,jcb,WDBWK5JA3BF997857
467,755464571-4,rdelongcy,Swift,$22582.77,13445,Suzuki,Yellow,1995,Itaqui,,Brazil,Female,Real,diners-club-carte-blanche,SAJWA4DC0AM214131
468,023821912-7,kmaccostycz,9-3,$956245.01,114082,Saab,Green,2011,Racine,Wisconsin,United States,Male,Dollar,china-unionpay,1N6AA0CA9EN814015
469,203859242-X,kburrassd0,Civic,$217642.54,136761,Honda,Blue,1997,Mielec,,Poland,Female,Zloty,jcb,JH4CU2E89EC880759
470,486217407-8,ocollecottd1,XF,$196074.16,65443,Jaguar,Green,2010,Mieszkowice,,Poland,Female,Zloty,jcb,1FTEW1E89AF985080
471,913502220-5,aflaubertd2,XLR-V,$206232.78,7397,Cadillac,Violet,2009,Warlubie,,Poland,Male,Zloty,switch,KNAFU6A25B5732869
472,868216045-5,rmated3,CR-Z,$155316.87,142490,Honda,Aquamarine,2012,Rochester,New York,United States,Male,Dollar,instapayment,WAUFFAFC9DN676761
473,703507299-3,akerridged4,Regal,$769567.68,92311,Buick,Pink,2012,Digne-les-Bains,Provence-Alpes-Côte d'Azur,France,Male,Euro,mastercard,5UXFF03569L505082
474,479415803-3,jshortod5,RSX,$423063.12,51851,Acura,Teal,2004,Dijon,Bourgogne,France,Male,Euro,laser,JTMHY7AJ5E4116337
475,475566401-2,jrainsd6,DeVille,$580943.79,108021,Cadillac,Mauv,1998,Lillers,Nord-Pas-de-Calais,France,Male,Euro,china-unionpay,3C6TD5DTXCG396366
476,533993426-8,wrawsend7,GTI,$875642.71,137744,Volkswagen,Puce,1985,Guanhães,,Brazil,Male,Real,maestro,WAUNE78P48A467278
477,844547796-X,lcongreved8,Talon,$981550.14,35211,Eagle,Indigo,1991,Norrköping,Östergötland,Sweden,Male,Krona,switch,2C3CCAPGXDH422702
478,986802576-1,aladleyd9,Miata MX-5,$708572.30,134648,Mazda,Teal,2002,Provo,Utah,United States,Male,Dollar,jcb,3D73Y3CL1AG215662
479,229413363-3,cstabbinsda,Elantra,$381549.86,113948,Hyundai,Blue,2010,Dublje,,Serbia,Male,Dinar,jcb,5XYZG3AB9CG173048
480,118486626-0,cjzhakovdb,CLS-Class,$556541.42,145385,Mercedes-Benz,Khaki,2006,Baixo Guandu,,Brazil,Female,Real,jcb,5GAKRAKD6FJ878945
481,965560227-3,jcleveleydc,XC70,$723771.10,92219,Volvo,Crimson,2004,Krzeszów,,Poland,Female,Zloty,maestro,SALVP2BG7FH742745
482,860666809-5,cjuzekdd,Trooper,$696240.16,147264,Isuzu,Fuscia,1995,Chichinales,,Argentina,Female,Peso,jcb,WVWAP7ANXEE226401
483,142840177-6,xvotierde,Fox,$820439.25,107595,Volkswagen,Blue,1987,Leipzig,Sachsen,Germany,Female,Euro,diners-club-carte-blanche,3D7TT2HT1AG831833
484,372829508-6,kmegaineydf,Mark VII,$168616.98,128818,Lincoln,Maroon,1984,Akron,Ohio,United States,Female,Dollar,mastercard,5UXFA53543L983293
485,942265098-4,cwhartondg,Land Cruiser,$960844.58,25470,Toyota,Purple,2002,Helsingborg,Skåne,Sweden,Male,Krona,jcb,3C6JD7DP3CG672148
486,658933210-X,tcaldecottdh,Yaris,$109891.16,45563,Toyota,Crimson,2007,Nevers,Bourgogne,France,Female,Euro,mastercard,1GKUCKE05AR961837
487,214510691-X,dblickdi,S10,$249625.20,39605,Chevrolet,Teal,1997,Olszanica,,Poland,Female,Zloty,jcb,WBAWC3C52AP212138
488,698032414-4,psnelldj,Sequoia,$160129.81,148468,Toyota,Purple,2005,Guadalupe,Chiapas,Mexico,Female,Peso,jcb,2HNYD18975H717475
489,084439144-1,mprimrosedk,3 Series,$708417.36,41227,BMW,Mauv,2002,Lisków,,Poland,Female,Zloty,mastercard,JN1AZ4EH0CM621044
490,785881742-6,klefrancdl,Excursion,$986450.68,10171,Ford,Crimson,2005,Cintra,,Argentina,Female,Peso,jcb,1GKS1FEJ7CR099012
491,535628774-7,givicdm,Tiburon,$991622.15,121542,Hyundai,Crimson,2000,Buritizeiro,,Brazil,Female,Real,diners-club-enroute,KNADH5A39A6598147
492,561192629-0,sfollettdn,Golf,$958761.32,72139,Volkswagen,Aquamarine,1993,Gornji Milanovac,,Serbia,Male,Dinar,jcb,SCFEBBCF6BG173139
493,862546456-4,dkarpetsdo,RX,$118582.66,106694,Lexus,Puce,2013,Buritizeiro,,Brazil,Male,Real,china-unionpay,WAUML64B54N985876
494,049864200-3,epinchdp,Concorde,$226530.31,43659,Chrysler,Red,1998,Lidköping,Västra Götaland,Sweden,Female,Krona,maestro,WAUKH74F27N374953
495,980825634-1,kmeesondq,Sierra 3500HD,$158334.69,118292,GMC,Aquamarine,2006,Stockholm,Stockholm,Sweden,Female,Krona,mastercard,1GTN1UEH0FZ994890
496,024578596-5,blanfranconidr,Tahoe,$706454.97,683,Chevrolet,Puce,2001,Laval,Pays de la Loire,France,Female,Euro,jcb,1G6AA5RX4E0959135
497,485856217-4,lbrauntonds,940,$293707.70,53415,Volvo,Fuscia,1995,Limoges,Limousin,France,Male,Euro,jcb,WAULT64B74N281934
498,822954759-9,slowfilldt,Voyager,$579637.75,72392,Plymouth,Blue,1992,Las Animas,Guerrero,Mexico,Male,Peso,instapayment,WP0AA2A80CS234732
499,514153989-X,aoneilldu,TL,$406768.67,8965,Acura,Orange,2012,Washington,District of Columbia,United States,Female,Dollar,diners-club-carte-blanche,WVWED7AJ3CW024918
500,139634463-2,zyukhnovdv,DeVille,$752389.69,75312,Cadillac,Yellow,2002,Ijuí,,Brazil,Female,Real,jcb,JH4KC1F56FC428542
501,879254634-X,dbernardosdw,Stratus,$906001.26,35503,Dodge,Aquamarine,1997,Baligród,,Poland,Female,Zloty,visa,3C3CFFFH8CT348409
502,439469694-1,npersiandx,Stealth,$584828.18,119993,Dodge,Blue,1994,Fontenay-sous-Bois,Île-de-France,France,Male,Euro,jcb,WAUPEAFMXAA808882
503,803684577-6,bshasnandy,Expedition,$411424.88,136547,Ford,Indigo,1997,Cincinnati,Ohio,United States,Male,Dollar,diners-club-carte-blanche,JTDKDTB34F1558314
504,323517070-7,pchallissdz,Turbo Firefly,$131150.05,86416,Pontiac,Orange,1990,Alexandria,Virginia,United States,Female,Dollar,jcb,1GD220CG0CZ005755
